id,sentiment,review
3401,3,An attempted solution to this problem is to impose restrictions on neighbouring cutnodes .
3402,3,Discriminant analysis makes it possible use a large number of parameters that may be specific for a certain corpus or information stream _comma_ and combine them into a small number of functions _comma_ with the parameters weighted on basis of how useful they are for discriminating text genres .
3403,3,Of particular interest is the problem of how the parser decides which relations to add to the set at each point in time _comma_ especially at disambiguating points .
3404,4,There are both theoretical and practical motivations .
3405,5,For this small example _comma_ writing such an apply predicate is not difficult .
3406,1,I argue that this problem can be addressed by clustering the sentences in a training corpus automatically into subcorpora on the criterion of entropy reduction _comma_ and calculating separate language model parameters for each cluster .
3407,7,We then show how different classes of pragmatic inferences can be captured using this formalism _comma_ and how our algorithm computes the expected results for a representative class of pragmatic inferences .
3408,1,In this paper we describe a new fully automatic technique for learning part-of-speech guessing rules .
3409,5,Vijay-Shanker and Weir 1993 showed that the behaviour of the naive algorithm can be improved upon .
3410,4,For example _comma_ the conventional interpretation of the description ` it is black ' is true of a soot particle _comma_ but false of a snowflake .
3411,3,Others denote only possible change of position ( courir-to run ) .
3412,3,The same result obtains if we abstract away from the particular implementational details of tree-lowering _comma_ and return to the abstract level at which Gorrell states his model .
3413,3,At first sight _comma_ analysing non-constituent coordination using phrasal ( i.e. constituent ) coordination seems nonsensical .
3414,3,The current version of the implementation uses a straightforward tokenizer accepting one line per token .
3415,3,This provides a state-transition or dynamic model of processing _comma_ with each state being a pair of a syntactic type and a semantic value .
3416,3,The similarity between words is computed by spreading activation on the semantic network Paradigme which is systematically constructed from a subset of the English dictionary LDOCE .
3417,5,Based on the above structural assumption _comma_ dual-coding theory proposes a parallel set of processing assumptions .
3418,4,h. YUP THAT KNOCKS HER OUT .
3419,2,The previously proposed semantic-head-driven generation methods run into problems if none of the daughter constituents in the syntacto-semantic rule schemata of a grammar fits the definition of a semantic head given in Shieber et al. 1990 .
3420,3,It therefore seems likely that grammars of the type considered in this paper ( i.e. with relatively detailed phrase structure components _comma_ but comparatively simple from a unification perspective ) _comma_ although realistic _comma_ do not bring the parsing algorithms involved anywhere near the worst-case complexity .
3421,3,Then under what circumstances is the phonetic interpretation of both sequences the same under their respective interpretation functions ?
3422,3,Thus the target joint distribution is likely to be approximable by the product of several component distributions of low order _comma_ and thus have in fact a reasonably small number of parameters .
3423,3,S / he is merely present to execute the actions indicated by the knowledgeable participant .
3424,3,I have argued that without it a broad coverage system would be impossible .
3425,3,handling cliticised forms appropriately for the tagger 's needs .
3426,3,for some  _comma_ [ _comma_
3427,3,As for lhip_ms_success _comma_ but lists only successful instances of rule N .
3428,5,The LHS of each new rule will be the LHS phrase of the original grammar rule at the root of the tree chunk and the RHS will be the RHS phrases of the rules in the leaves of the tree chunk .
3429,3,we use the results presented here for refining the notions of the Aktionsart _comma_ where the structuration of the space in 4 zones can be used to distinguish sub-classes inside the traditional well known classes of aspectual studies .
3430,6,MIS is similar to mutual infromation used by Church to calculate semantic dependencies between words Church et al. 1991 .
3431,5,In his study _comma_ he clusters features according to covariance _comma_ to find underlying dimensions Biber 1989 .
3432,5,Translating Bar-Hillel 's notation into a feature based notation similar to that in HPSG Pollard and Sag 1994 _comma_ we obtain the following category for a ditransitive verb such as put :
3433,3,An extended definition of satisfaction and a notion of `` optimism '' with respect to different interpretations yield the preferred interpretations for an utterance or sequences of utterances .
3434,4,In processing languages such as Japanese _comma_ ambiguities in segmentation should be resolved at the same time as analyzing structure .
3435,3,Firstly _comma_ four different degrees of degradation were used : no degradation at all _comma_ D2 degradation of the lexicon _comma_ T1 degradation of the transitions _comma_ and the two together .
3436,5,For example _comma_ it has been argued that the weaker notion of constituency provided by Categorial Grammars is exactly what is required to allow all conjuncts to be treated as constituents Steedman 1985 .
3437,3,As the annealing parameter increases _comma_ existing clusters become unstable and subdivide _comma_ yielding a hierarchical `` soft '' clustering of the data .
3438,3,By looking at items parsed in the first case but not in the second _comma_ one can identify features of noun phrases found in the corpus that are not covered by the current rules .
3439,3,That phonetic comparison is more precise is not particularly surprising _comma_ since etymon identity ignores a wealth of phonetic _comma_ phonological _comma_ and morphological data _comma_ whereas comparing phones has the side effect of also counting higher-level variation : if words differ in morphemes _comma_ their phonetic difference is going to be high .
3440,3,Note that the fact _comma_ that this problematic case doesn't show up in the correct analysis of normal NL sentences _comma_ doesn't mean that a parser wouldn't have to try it _comma_ unless some arbitrary bound to that number is assumed .
3441,3,We also see that l = 88 Hz and h = 96 Hz .
3442,3,With our current size corpus there is not enough data .
3443,3,Words not found in the lexicon are analysed by a separate finite-state transducer _comma_ the guesser .
3444,5,If X is not the highest S node in the sentence _comma_ continue to step  .
3445,5,The above approaches have concentrated on particular surface linguistic phenomena and then investigated what a putative cue serves to signal in a number of dialogues .
3446,7,The crucial case of removing defaults not coinciding with newly arriving input in an incremental system is discussed in section  .
3447,2,For example _comma_ dependencies between words exist at separations greater than those allowed for by trigrams ( for which long-distance N-grams Jelinek et al. 1991 are a partial remedy ) _comma_ and associating scores with parsing table states may not model all the important correlations between grammar rules .
3448,3,Given that the notion of a symbol _comma_ let alone an ` internal symbol ' _comma_ is itself a slippery one _comma_ it may be unwise to build our theories of language _comma_ or even the way we classify different theories _comma_ on this notion .
3449,3,An experiment is conducted with 160_comma_000 word collocations to analyze compound nouns of with an average length of 4.9 characters .
3450,3,In this paper _comma_ for semantics of Japanese complex sentence _comma_ we introduce new pragmatic roles called observer and motivated respectively to bridge semantic roles of subordinate and those of main clauses .
3451,1,Our problem can be seen as that of learning a joint distribution of pairs from a large sample of pairs .
3452,3,This study therefore takes a different approach .
3453,5,For example _comma_ the CLARE interface to the Autoroute PC package Lewin et al. 1993 has a fairly simple dialogue model which allows it to ask only a dozen or so different types of question of the user .
3454,4,The ability to deal with large amounts of possibly ill-formed text is one of the principal objectives of current NLP research .
3455,4,In collaborative planning activities _comma_ since the agents are autonomous and heterogeneous _comma_ it is inevitable that conflicts arise in their beliefs during the planning process .
3456,3,Evidence of acceptance may be given explicitly _comma_ but acceptance can be inferred in some dialogue situations via the operation of a simple principle of cooperative dialogue :
3457,3,So _comma_ for a referring plan to be valid _comma_ it must describe a unique object _comma_ and it must be adequate with respect to the speaker 's beliefs .
3458,5,Productions specify not only how nonterminals can be rewritten but also how their associated stacks are modified .
3459,3,Since the number of parameters in a multi-dimensional joint distribution is exponential in general _comma_ it is infeasible to accurately estimate them in practice .
3460,3,Other accounts legislate that helpful agents should adopt other 's beliefs and intentions or that acceptance depends on whether or not the agent previously believed  p Litman and Allen 1990 _comma_ Grosz and Sidner 1990 .
3461,3,Some aspects of the structure of dialogue arises from the structure of these purposes and their relation to one another .
3462,3,This solution is not prone to de Swart 1991 's criticism against the naive solution of moving the reference time to the right DRS .
3463,5,Propose as the antecedent any NP node encountered that has an NP or S node on the path from it to X .
3464,3,The intuition is that these sets denote the syntactic categories _comma_ the atomic values _comma_ and the features that the linguist has chosen for some language .
3465,5,For each  in :
3466,1,The present paper studies the computational complexity of a variant of the Lambek Calculus that lies between L and LP_comma_ the Semidirectional Lambek Calculus SDL .
3467,3,If one agent has limited working memory _comma_ then the other agent can make the dialogue go more smoothly by adopting a strategy that makes deliberative premises salient .
3468,5,If not _comma_ another permutation is tried and the process repeated .
3469,3,Hence ` co-operative ' error processing .
3470,2,But isoglosses are frustrating .
3471,3,Indeed _comma_ for the ANLT grammar _comma_ the number of states -- the term that the CE technique reduces from exponential to linear on the grammar size -- is actually smaller in the standard LALR(1) table .
3472,3,However _comma_ we also need to evaluate clustering more rigorously as a basis for models of distributional relationships .
3473,5,It depicts the verbal representations for two different languages as two separate but connected logogen systems _comma_ characterizes the translation process as the activation along the connections between the logogen systems _comma_ and attributes the acquisition of the representation to some unspecified statistical processes .
3474,5,Dagan et al. 1993 argue that reduction to a relatively small number of predetermined word classes or clusters may cause a substantial loss of information .
3475,1,In this paper _comma_ I propose a model of the role of informationally redundant utterances in providing evidence to support inferences about mutual understanding and acceptance .
3476,3,a class guesser that assigns equivalence classes to words not covered by the lexicon _comma_
3477,3,Because f and g represent path sets entering an f-structure that they label _comma_ R-relation  ) indicates that the set of paths ( which denotes the set of paths f concatenated with SUBJ ) is a subset of the set of paths denoted by g .
3478,3,This basic idea of measuring distributional similarity in terms of shared neighbors must be modified because of the sparseness of the data .
3479,3,We now consider a hypothetical speech translation system in which the language processing components follow a conventional qualitative transfer design .
3480,3,The three filters in the filtering phase may be done in parallel .
3481,3,Japanese has no equivalent to a / an and does not distinguish between countable and uncountable quantifiers such as many / much and little / few .
3482,3,We then formulate the dependencies between case slots as the probabilistic dependencies between the random variables in each of these three models .
3483,3,Figure  summarizes these hypotheses by proposing a hypothetical decision tree for an agent 's choice of whether to use the Explicit-Warrant strategy .
3484,3,If the warrant is not already salient _comma_ then B must either infer or retrieve the warrant information or obtain it from an external source in order to evaluate A 's proposal .
3485,5,Human dialogue _comma_ in particular _comma_ task oriented dialogue is characterised by a large numbers of self-repairs Levelt 1983 _comma_ Carletta et al. 1993 _comma_ such as hesitations _comma_ insertions _comma_ and replacements .
3486,3,To take into consideration the statistical significance of the alternatives involved _comma_ before doing a generalization step _comma_ climbing upwards _comma_
3487,2,In example  _comma_ for instance _comma_ NAFTA is the object of two different verbs :
3488,3,We also investigate whether control is shared equally between participants and what percentage of control shifts are represented by abdications _comma_ interrupts _comma_ and summaries for each dialogue type .
3489,3,The connectionist processors operate within a grammatic framework _comma_ and are supported by pre-processors that filter the data and reduce the problem to a computationally tractable size .
3490,3,There is only one inference rule _comma_ namely the reduction rule  .
3491,3,The approach also raises theoretical issues .
3492,4,For example _comma_ consider :
3493,3,As this is our mathematical embodiment of c-structure ( that is _comma_ a category labeled tree ) we take it to be a pair  _comma_ where T is a finite ordered tree and is a function from the set of tree nodes to Cat .
3494,1,This paper is concerned with the detection and correction of sub-sentential English text errors .
3495,4,There are also potential computational applications for incremental interpretation _comma_ including early parse filtering using statistics based on logical form plausibility _comma_ and interpretation of fragments of dialogues ( a survey is provided by Milward and Cooper 1994 _comma_ henceforth referred to as M and C ) .
3496,3,The argument of Levelt is rather simple : When one branch is chosen to be described first _comma_ the writer has to have the choice node flagged in his memory for return .
3497,1,We define a specification language  in which ( most of ) the interactions between c - and f-structure typical of LFG grammars can be stated directly .
3498,3,Trying to use the event times would give the wrong analysis .
3499,3,That split is somewhat less sharp _comma_ possibly because not enough distinguishing contexts occur in the corpus .
3500,7,This section illustrates the substitutional treatment of ellipsis through a small number of examples .
3501,3,Iterated coordination ( e.g. for examples such as Mary _comma_ Peter and Sue ) can be treated in the same way as iterated constituent coordination is treated in phrase structure grammars .
3502,4,The external criterion is that the tagset must be capable of making the linguistic ( for example _comma_ syntactic or morphological ) distinctions required in the output corpora .
3503,3,The technical papers contains so many rhetorical expressions in general as to be expository .
3504,3,Those side advantages do not however operate when the alternation ( prefix _comma_ spelling error ) applies to a frequent word that does not follow regular ending patterns .
3505,5,Second _comma_ to explain why the Explanation relation can be inferred for passage  but not for passage _comma_ Lascarides and Asher stipulate that their causal Slipping Law ( stating that spilling can cause slipping ) requires that the CCT Law be satisfied .
3506,3,In the second domain _comma_ we derived the grammar from manually parsed text .
3507,5,Also _comma_ the use of collocations in different applications has been discussed by various authors McRoy 1992 _comma_ Pustejovsky et al. 1992 _comma_ Smadja and McKeown 1990 .
3508,3,If both positive and negative data is used _comma_ counter examples will reduce the postulated grammar so that it is nearer the real grammar .
3509,3,Recall amounts to 75.7 .
3510,5,We have also used multi-layer nets on this data : they have no advantages _comma_ and perform slightly less well Lyon 1994 .
3511,3,First _comma_ the ` ignore ' facility permits different categories of unidentified input to be distinguished .
3512,3,VPs should be viewed as a way of introducing events or possibly sets of events into the discourse .
3513,3,It would be of interest to examine data from languages with relatively freer constituent order ( e.g. German ) to determine the influence of constituent order upon centering when the grammatical functions are held constant .
3514,3,selects the most effective aspect to address in its pursuit of conflict resolution when multiple conflicts exist _comma_
3515,4,The speaker made a strategic choice in  to include since she could have simply said .
3516,3,DRSs will contain temporal markers corresponding to location times and Rpts .
3517,3,Note that the three items being examined in order to characterize the transition between each pair of anchors are the Cb of  _comma_ the Cb of _comma_ and the Cp of .
3518,3,It also includes a discussion of some of the issues which arise when parsing lexicalised grammars _comma_ and the possibilities for using statistical techniques for tuning to particular languages .
3519,7,The use of probabilistic information in principle-based grammars and parsers is considered _comma_ including discussion on some theoretical and computational problems that arise .
3520,3,We have implemented the model in Prolog .
3521,3,As the result _comma_ in general we cannot derive a useful result for category  in our theory .
3522,2,However _comma_ this simple definition seems unnatural because it does not reflect word frequency .
3523,5,Instead _comma_ an approximate model is constructed by hand _comma_ which is then improved by BW re-estimation on an untagged training corpus .
3524,3,Table  shows the input / output of two copies of the system engaging in a simplified version of Example .
3525,3,There are two notions of non-coverage of the input : sanctioned and unsanctioned non-coverage .
3526,3,It concerns rather the way of managing the interaction between the two modules .
3527,2,Given that our arguments have produced a categorial grammar which looks very similar to HPSG _comma_ why not use HPSG rather than Applicative CG ?
3528,3,Then we shall write the F  value of as .
3529,3,Moreover _comma_ an island may itself contain input which is unaccounted for by the grammar .
3530,3,Note that the number of dependent branches in the tree sets of IG is not bounded by the grammar ( e.g. _comma_ they generate sets of all full binary trees ) .
3531,2,While these accounts do help explain some discourse phenomena more satisfactorily _comma_ they still require a strong degree of co-operativity to account for dialogue coherence _comma_ and do not provide easy explanations of why an agent might act in cases that do not support high-level mutual goals .
3532,2,Several methods have been proposed to deal with each phenomenon separately _comma_ however none of proposed systems has considered the way of dealing both phenomena .
3533,3,Inflection uses some syntactic properties of an element to compute its morphological form .
3534,3,Therefore _comma_ once disambiguated the verb senses it would be possible to split the set of SRs acquired .
3535,3,As a further illustration of the constraints places on shared subtrees _comma_ Figure  shows a local tree that could appear in a derivation tree .
3536,2,It also differs from Iyer et al. 's work by clustering at the utterance rather than the paragraph level _comma_ and by using a training corpus of thousands _comma_ rather than millions _comma_ of sentences ; in many speech applications _comma_ available training data is likely to be quite limited _comma_ and may not always be chunked into paragraphs .
3537,3,The test for coincidence with the input-licensed value is realized by a comparison in the objects of VM-GEN .
3538,4,Analyzing compound nouns is one of the crucial issues for natural language processing systems _comma_ in particular for those systems that aim at a wide coverage of domains .
3539,3,The core set of default descriptions for English and German _comma_ e.g. _comma_ contains the description of a reaction to a missing number value for a noun .
3540,4,Passage  is understood as a narrative _comma_ indicating that the spilling was subsequent to the slipping .
3541,4,Starting from a single class ( or each word composing its own class ) _comma_ divide ( or merge ) word classes based on the co-occurrence data using some similarity ( distance ) measure .
3542,3,This semantics _comma_ we claim _comma_ can only be recovered by copying the syntax _comma_ as gapping does not result in an independently anaphoric expression in the semantics .
3543,5,Note in particular _comma_ that _comma_ because dominance is a transitive relation _comma_ and because of the inheritance condition on trees ( a node inherits the precedence relations of its ancestors ) _comma_ the two statements dom ( VP _comma_ NP  ) and prec ( V _comma_ NP ) remain true after reanalysis .
3544,3,Thus selecting a model which best explains the given data is equivalent to finding the most appropriate classification of words based on their co-occurrence .
3545,5,It is argued that the order-independence results from viewing semantic interpretation as building a description of a semantic composition _comma_ instead of the more common view of interpretation as actually performing the composition .
3546,4,A reference of this sort is often achieved through a collaboration between the conversants .
3547,3,The denotations of the species partition U _comma_ and S assigns each object in I the unique species whose denotation contains the object : object u is in the denotation of species  iff .
3548,3,However _comma_ we haven't solved the problem completely at this point : although tense can provide a further constraint on the temporal structure of such discourses _comma_ it can also add a further ambiguity .
3549,3,A more appealing alternative is to base the tuning on statistical methods .
3550,3,By using the same notion of head both for parsing and for generation _comma_ both techniques become even closer .
3551,3,In Table  we exhibit a simple comparison between our work and related work .
3552,5,GLR* is a recently developed robust version of the Generalized LR Parser Tomita 1986 _comma_ that can parse almost any input sentence by ignoring unrecognizable parts of the sentence .
3553,5,Because the model can play the role of both the initiator and the recipient _comma_ and because it can perform both plan construction and inference _comma_ two copies of the model can converse with one another _comma_ acting alternately as speaker and hearer .
3554,3,This state holds during the present _comma_ and so its location time is n .
3555,5,See Jowsey 1990 and Moore 1989 for a thorough discussion .
3556,3,This gives us a clear account of the relationship between a large class of feature structures and their probabilities _comma_ but does not treat re-entrancy .
3557,3,Their right similarity according to the cosine measure would be zero .
3558,3,To estimate the probabilities of classes _comma_ not directly from the frequencies of their noun members _comma_ but correcting this evidence by the number of senses of those nouns _comma_ e. g .
3559,5,If word A is used in the definition of word B _comma_ these words are expected to be strongly related .
3560,3,Definition 7 .
3561,4,The main advantage of the latter is that they provide experimental evidence of words uses .
3562,3,We choose n to yield approximately equivalent performance for each algorithm .
3563,3,Also _comma_ most computation is done in advance _comma_ when the nets are trained _comma_ so the run time computational load is low .
3564,3,We need larger tagsets to capture more linguistic information _comma_ but smaller ones to constrain the computational load .
3565,5,Pronominalization in particular serves to focus attention on what is being talked about ; inappropriate use or failure to use pronouns causes communication to be less fluent .
3566,2,Furthermore _comma_ our experience has shown that in many cases _comma_ ignoring an additional one or two input words may result in a parse that is syntactically and / or semantically more coherent .
3567,3,The bottom-up Earley deduction algorithm described here has been implemented in Quintus Prolog as part of the GeLD system .
3568,3,To overcome this difficulty _comma_ we settle with approximating the target joint distribution by the product of low order component distributions _comma_ based on corpus data .
3569,3,And _comma_ of course _comma_ there is no reason why clustering should not _comma_ where it gives an advantage _comma_ also be used in conjunction with extension by hand to produce yet further improvements .
3570,3,To achieve this _comma_ we need to interpret the relative pronouns in the two relative clauses as leaving a hole in the interpretation of clause and then abstracting with respect to that hole .
3571,3,The temporal relation between these continuations and the portion of earlier text they attach to is constrained along the lines sketched before .
3572,4,Consider a stranger approaching an agent and asking _comma_ `` Do you have the time ? '' It is unlikely that there is a joint intention or shared plan _comma_ as they have never met before .
3573,5,96 % accuracy correct assignment of tags to word token _comma_ compared with a human annotator _comma_ is quoted _comma_ over a 500000 word corpus .
3574,2,In  the subcategorisation order is swapped in the two conjuncts .
3575,3,It indicates that the model is converging towards an optimum which is better than its starting point .
3576,5,The distance vector for dictionary is derived as follows :
3577,3,In terms of general results _comma_ we have identified some factors that make evaluations of this type more complicated and which might lead us to evaluate solely quantitative results with care .
3578,3,The inference choices are the main concern of the microplanner of PROVERB Huang 1994b .
3579,3,As in Partee 1984 _comma_ such sentences trigger box-splitting .
3580,3,The listener certainly must recognize this fact .
3581,5,Figure  shows the detail of this algorithm _comma_ where denotes the number of possible values assumed by _comma_ N the input data size _comma_ and denotes the logarithm to the base 2 .
3582,5,The class-based techniques gather the different nouns by means of semantic classes .
3583,3,The compilation of morphological information is motivated by the nature of the task and of the languages to be handled .
3584,4,We can obtain identical syntactic types for a friend of and the manufacturer of by subtracting the lexical types of I _comma_ saw _comma_ Mary _comma_ 's _comma_ and handbag from the sentence type S .
3585,3,It appears that the structure-sharing techniques used with LIG cannot be generalized in a straightforward way to such formalisms .
3586,3,LHIP provides a number of ways of applying a grammar to input .
3587,3,Three main cases are faced by the algorithm :
3588,3,The result is a new state expecting an argument which _comma_ given an np could give an s i.e. an np  s .
3589,5,The CKY algorithm is a bottom-up recognition algorithm for CFG .
3590,3,In the evaluation of tagging accuracy on unknown words we pay attention to two metrics .
3591,3,The three penalties are then summed _comma_ together with the converted statistical score of the parse .
3592,3,Referential noun phrases are ones that refer to some specific referent ; for example ` Two dogs chase a cat ' .
3593,3,Clustering can be useful even when there is no reason to believe the training corpus naturally divides into any particular number of clusters on any extrinsic grounds .
3594,3,Corresponding to the partial linearity of PLIG _comma_ we permit subtrees that are not shared with the mother to be shared amongst the daughters .
3595,5,Previous work by Manny Rayner and the author Samuelsson and Rayner 1991 attempts to tailor an existing natural-language system to a specific application domain by extracting a specialized grammar from the original one using a large set of training examples .
3596,3,The sources of complexity uncovered here are thus a forteriori present in all these richer systems as well .
3597,3,The logarithm with ` + ' is defined to be 0 for an argument less than 1 .
3598,3,o is the type of a meta-level proposition _comma_ and so the intended usage of apply is to take three arguments of type tm _comma_ where the first should be an object-level  - abstraction _comma_ and set the third equal to the application of the first to the second .
3599,4,SRs have been used to express semantic constraints holding in different syntactic and functional configurations .
3600,3,There are two other ordering operators based on general ordering principles : the local focus principle and the proof time order principle Huang 1994b .
3601,3,To complete the scheme _comma_ it is necessary to define the similarity metric and _comma_ accordingly _comma_  and .
3602,1,We developed a compiler for off-line optimization of phrase structure rule-based typed feature structure grammars which generalizes the techniques developed in the context of the DIA _comma_ and we advanced a typed extension of the Earley-style generator of Gerdemann 1991 .
3603,3,Thus ` A _comma_ B ' indicates that A precedes B in the input _comma_ perhaps with some intervening material .
3604,3,The values of  _comma_ and t are the best ones found for each k .
3605,5,It is even possible for sentences started by one dialogue participant to be finished by another .
3606,3,In the next experiment we evaluated whether the morphological rules add any improvement if they are used in conjunction with the ending-guessing rules .
3607,3,It is also possible that A intends that BY saying u _comma_ which realizes p _comma_ B should make a certain inference q. Then B 's understanding of u should include B making this inference .
3608,3,It happens because erroneous senses _comma_ metonymies _comma_ ... _comma_ accumulate evidence for the higher class .
3609,3,Even if a sentence receives no complete analysis _comma_ it is likely to contain some parsable substrings ; results from these are recorded together with their position within the input .
3610,3,The superior performance of this model confirms results presented by Briscoe et al. 1994 _comma_ Merialdo 1994 _comma_ and Elworthy 1994 for English : empirically obtained initial values for transition and output probabilities with a small number of training iterations lead to significantly better results than intuitively generated biases do .
3611,3,But now _comma_ the location time of the eventuality in the subordinate clause serves as the antecedent for the location time of the eventuality in the main clause .
3612,3,Here _comma_ two unattached lexical items have been identified _comma_ together with two instances of rule 4 _comma_ which combines a NP with a postmodifying PP .
3613,3,Since F is a group _comma_  by the uniqueness of solution .
3614,4,The process to identify word boundaries is usually called segmentation .
3615,3,We regard Paradigme as a field for the interaction between text and episodes in memory -- the interaction between what one is hearing or reading and what one knows Schank 1990 .
3616,3,Two problem classes for defaults in the incremental syntactic generator VM-GEN are presented to substantiate our discussion .
3617,5,In the Montagovian tradition _comma_ semantic representations are compositionally generated in correspondence with the constituent modification relationships manifest in the syntax ; predicates are curried .
3618,3,The connectives ` _comma_ ' and ` ; ' have the same precedence as in Prolog _comma_ while ` : ' has the same precedence as ` _comma_ ' .
3619,5,The universal a priori probability has many elegant properties _comma_ the most salient of which is that it dominates all other enumerable probability distributions multiplicatively .
3620,3,Let  _comma_
3621,3,They have an eminently procedural character _comma_ and there is no obvious way to handle this idea in the present set up .
3622,3,It is by no means generally accepted that such a classification is linguistically adequate .
3623,7,in which situations defaults are applied ( see section  ) _comma_
3624,3,Suppose available to us are data like those in Figure  _comma_ which are frequency data ( co-occurrence data ) between verbs and their objects extracted from a corpus ( step ) .
3625,5,For smoothing _comma_ we combine the expansion distribution of each symbol with a uniform distribution _comma_ that is _comma_ we take the smoothed parameter  to be
3626,3,Second the assumption that propositions representing beliefs and intentions get added to the context by the unilateral action of one conversant must be dropped .
3627,3,If one looks at the order-sensitive nature of the operations of semantic compositions _comma_ they provide a poor starting point for a treatment of semantics enjoying similar computational success .
3628,3,Perfect training is represented by case D0 + T0 .
3629,3,The extensions can be summarized as follows :
3630,3,The biases in the model consisted for the most part in specifications of the most plausible successor tags for each tag in the tag set .
3631,3,Instead _comma_ two distinct factors have been separated out : the resolution of missing constituents under Common Topic inference is purely syntactic whereas the resolution of anaphoric expressions in all cases is purely semantic ; the apparent dichotomy in VP-ellipsis data arises out of the interaction between these different phenomena .
3632,2,Secondly _comma_ extending the model may greatly increase the amount of training data required if sparseness problems are to be kept under control _comma_ and additional data may be unavailable or expensive to collect .
3633,3,Due to the `` context-freeness '' of PLPATR _comma_ new entries can be added to the compatibility array in a bottom-up manner based on existing entries without the need to reconstruct complete feature structures .
3634,5,This inflexibility of Lambek Calculus is one of the reasons why many researchers study richer systems today .
3635,4,In such cases _comma_ the speaker has the goal of having the hearer know how to identify an object .
3636,3,We assume that agents generally plan their actions to violate as few rules as possible _comma_ and so obligated actions will usually occur .
3637,3,In each case _comma_ arguments to coherence relations take the form of semantic representations retrieved by way of their corresponding node ( s ) in the syntax ; the operations performed on these representations are dictated by the nature of the constraints imposed .
3638,3,We developed a simple _comma_ extremely compact and efficient guesser for French .
3639,3,The second split then further refines the weaponry sense into a projectile sense ( cluster 3 ) and a gun sense ( cluster 4 ) .
3640,3,PLAN QUALITY :
3641,5,In commonly used models _comma_ the probability estimate for a previously unseen cooccurrence is a function of the probability estimates for the words in the cooccurrence .
3642,5,In example  _comma_ attributed to Paul Dekker _comma_ the two conjuncts require Mary 's handbag to have a different syntactic structure : the bracketing appropriate for the first conjunct is [ [ a friend of Mary ] 's handbag ] .
3643,5,Language models expressed as a probabilistic grammar tend to be more compact than n-gram language models _comma_ and have the ability to model long-distance dependencies Lari and Young 1990 _comma_ Resnik 1992 _comma_ Schabes 1992 .
3644,3,For each  _comma_ each and each _comma_ is defined _comma_ and iff _comma_ and for some _comma_ .
3645,3,Thus the most frequent words had the greatest influence on the aggreagte measures .
3646,1,We have demonstrated that a general divisive clustering procedure for probability distributions can be used to group words according to their participation in particular grammatical relations with other words .
3647,4,If the system is not able to give a preference for one of the alternatives _comma_ e.g. _comma_ by evaluating context information _comma_ the generator has to choose a probable number value on its own to complete verbalization .
3648,2,However _comma_ this approach does not fully capture the sense in which inhibitory factors play a negative and not just a neutral role .
3649,3,While using windowed co-occurrence did not help here _comma_ it is possible that under more data sparse conditions better performance could be achieved by this method .
3650,2,Thirdly _comma_ one cannot always know in advance of doing the work whether extending a model in a particular direction will _comma_ in practice _comma_ improve results .
3651,3,We sketch algorithms allowing the numerical parameters of our probabilistic interpretations of HPSG to be estimated from corpora .
3652,3,Therefore _comma_ we can write  _comma_ and by a result we showed above _comma_ .
3653,1,We present such linguistic investigations on French motion verbs and spatial prepositions and the basic concepts we have found .
3654,3,In fact _comma_ as can be seen from Figure  _comma_ before copying takes place there is no sentence-level semantics for gapped clauses at all .
3655,3,Each feature for a major category is assigned a unique position in the compiled Prolog term _comma_ and features for which finite value sets have been specified are compiled into vectors in a form that allows boolean expressions _comma_ involving negation as well as conjunction and disjunction _comma_ to be conjoined by unification Mellish 1988 _comma_ Alshawi 1992 .
3656,3,Namely _comma_ since we use semantic / pragmatic roles instead of grammatical roles in constraints _comma_ our constraints can account for zero anaphora in a sentence where the main clause is passive where an agent or an experiencer is not necessarily the subject _comma_ like the following example .
3657,3,adjacency constraints may be imposed between RHS clauses ;
3658,3,This is true on the abstract level as well _comma_ since there will be nodes in the description which precede the original low position of the relative clause _comma_ but are dominated by the subsequent high position of the relative clause .
3659,3,You simply cannot explore the consequences of doing something one way rather than another _comma_ or of combining an analysis of this with an analysis of that _comma_ unless activities such as compositional construction and subsequent  - reduction of interpretations is done for you by machine .
3660,3,We have followed the same approach with French spatial prepositions _comma_ but using a structuration of the space induced by the location introduced in the PP by the preposition _comma_ and not induced by the lref as for verbs .
3661,5,In effect _comma_ an arbitrary permutation of signs is input to a shift-reduce parser which tests them for grammatical well-formedness .
3662,5,The distance vector of a word can be considered to be a list of the activation strengths at the origin nodes when the word node is activated .
3663,3,we compare our results with similar works in course of realization on the Basquian language ( by Michel Aurnague ) and on the Japanese language ( by Junichi Saito ) ;
3664,3,The LF therefore determines the accuracy of translations _comma_ which may be impoverished due to the generalised nature of basic LFs .
3665,3,Then _comma_ the problematic final word ` - aseru ( causative ) ' arrives ; its DAG representation is as in Fig.  .
3666,3,In this way _comma_ if w and w ' have comparable frequencies but w ' has a sharper context distribution than w _comma_ then  is greater than .
3667,3,This final information was contained neither in the verb or in the preposition .
3668,3,The notion of obligation has been studied for many centuries _comma_ and its formal aspects are examined using Deontic Logic .
3669,4,Extract co-occurrence data ( e.g. case frame data _comma_ adjacency data ) from a corpus _comma_
3670,3,Similarly  _comma_ since .
3671,3,This study identifies surface linguistic phenomena which reflect the fact that participants are continuously monitoring their goals .
3672,3,Summaries appear to have an additional function of synchronization _comma_ by allowing both participants to agree on what propositions are mutually believed at that point in the discussion .
